x,y,score
0.78,1.0,3.5377
0.24,0.3,2.01975
0.89,0.05,2.9998
0.23,0.03,2.8721
0.39,0.17,2.5749
0.64,0.82,3.14615
0.07,0.51,1.30425
0.04,0.68,1.1626
0.89,0.58,2.69575
0.9,0.59,2.84465
0.49,0.09,2.79945
0.71,0.96,3.33455
0.31,0.32,2.2179
0.99,0.85,4.1893
0.2,0.14,2.19945
0.15,0.34,1.69085
0.34,0.16,2.5215
0.33,0.35,2.2719
0.01,0.03,2.3061
0.79,0.45,2.4365
0.4,0.65,2.4289
0.32,0.07,2.79515
0.77,0.34,2.34995
0.46,0.48,2.5697
0.56,0.0,3.0494
0.18,0.12,2.3134
1.0,0.89,4.20665
0.31,0.06,2.8025
0.31,0.83,2.103
0.17,0.58,1.66015
0.96,0.23,2.59445
0.77,0.62,3.12065
0.52,0.62,2.8056
0.73,1.0,3.4061
0.45,0.56,2.5798
0.34,0.62,2.23995
0.3,0.41,2.14825
0.93,0.99,4.0177
0.24,0.46,1.95005
0.03,0.08,1.83535
0.34,0.43,2.2733
0.6,0.52,2.8577
0.17,0.39,1.71755
0.32,0.06,2.82745
0.8,0.59,3.03665
0.47,0.51,2.67205
0.94,0.6,2.62785
0.63,0.82,3.0992
0.04,0.28,1.25925
0.03,0.61,1.13685
0.94,0.71,3.66635
0.84,0.77,3.70515
0.43,0.78,2.50995
0.51,0.72,2.75555
0.71,0.5,2.6114
0.76,0.18,2.68405
0.59,0.58,2.9727
0.64,0.59,2.9976
0.91,0.26,2.52895
0.44,0.97,2.5167
0.5,0.59,2.7115
0.48,0.72,2.6863
0.52,0.33,2.54055
0.55,0.83,2.8475
0.13,0.63,1.5138
0.2,0.41,1.8261
0.11,0.8,1.39465
0.1,0.42,1.45845
0.7,0.71,3.3388
0.66,0.71,3.2344
0.91,0.4,2.26665
0.53,0.95,2.78015
0.6,0.63,3.05155
0.45,0.33,2.48745
0.68,1.0,3.2509
0.39,0.7,2.38625
0.96,0.79,3.9932
0.11,0.35,1.5055
0.33,0.88,2.1317
0.1,0.56,1.4147
0.35,0.33,2.3027
0.42,0.02,2.96175
0.67,0.26,2.51715
0.51,0.09,2.8139
0.06,0.39,1.30065
0.78,0.1,2.86175
0.38,0.65,2.3676
0.44,0.27,2.4781
0.34,0.38,2.2673
0.23,0.21,2.2215
0.67,0.7,3.18275
0.12,0.21,1.69
0.36,0.77,2.28995
0.1,0.03,2.7305
0.17,0.29,1.77955
0.35,0.36,2.3216
0.08,0.74,1.3026
0.06,0.91,1.22315
0.07,0.99,1.2425
0.44,0.75,2.5318
0.83,0.88,3.7354
0.9,0.21,2.6219
0.69,0.55,3.1033
0.72,0.9,3.39125
0.1,0.76,1.38565
0.63,0.31,2.46995
0.51,0.2,2.6081
0.64,0.92,3.14285
0.38,0.18,2.5239
0.25,0.34,2.0385
0.23,0.06,2.73435
0.62,0.51,2.8679
0.08,0.34,1.40655
0.74,0.4,2.52315
0.61,0.76,3.07215
0.66,0.52,2.9529
0.16,0.16,2.0417
0.23,0.68,1.8609
0.56,0.48,2.74345
0.64,0.76,3.1621
0.14,0.44,1.60505
0.14,0.69,1.5106
0.99,0.4,2.2874
0.51,0.4,2.5878
1.0,0.73,3.5894
0.06,0.6,1.25115
0.95,0.67,3.20335
0.4,0.85,2.3824
0.0,0.75,1.00255
0.47,0.33,2.46285
0.85,0.62,3.1743
0.67,0.15,2.7173
0.45,0.61,2.577
0.36,0.41,2.33775
0.85,0.95,3.78545
0.72,0.75,3.4027
0.01,0.07,1.5878
0.2,0.21,2.0381
0.92,0.69,3.21905
0.23,0.11,2.48525
0.28,0.87,2.0008
0.12,0.7,1.4579
0.48,0.63,2.6812
0.4,0.33,2.3922
0.19,0.11,2.33625
0.99,0.13,2.8412
0.22,0.28,1.99405
0.78,0.49,2.4942
0.32,0.94,2.1173
0.7,0.58,2.98685
0.16,0.55,1.62345
0.86,0.46,2.3116
0.81,0.48,2.51775
0.99,0.74,3.62745
0.31,0.17,2.44835
0.34,0.44,2.2722
0.68,0.55,2.93505
0.66,0.1,2.81895
0.96,0.9,4.1204
0.81,0.3,2.43415
0.66,0.68,3.20465
0.9,0.57,2.47665
0.57,0.65,2.9731
0.33,0.9,2.1527
0.06,0.09,1.89645
0.95,0.58,2.64395
0.67,0.29,2.4151
0.27,0.64,2.01195
0.45,0.98,2.52925
0.6,0.0,3.05815
0.07,0.22,1.447
0.74,0.28,2.46275
0.55,0.0,3.04565
0.69,0.95,3.2842
0.1,0.88,1.36125
0.78,0.09,2.8785
0.26,0.01,2.9544
0.63,0.29,2.5322
0.14,0.68,1.55345
0.69,0.59,3.11905
0.39,0.48,2.44405
0.8,0.11,2.82595
0.53,0.03,2.96985
0.53,0.85,2.8015
0.09,0.6,1.37045
0.42,0.42,2.469
0.69,0.78,3.28065
0.87,0.07,2.95085
0.91,0.36,2.34575
0.82,0.45,2.5182
0.8,0.37,2.33975
0.39,0.62,2.3861
0.02,0.62,1.08335
0.72,0.23,2.55555
0.5,0.14,2.68635
0.96,0.6,2.6794
0.62,0.26,2.52465
0.15,0.8,1.5618
0.52,0.6,2.79915
0.48,0.44,2.6147
0.03,0.64,1.1361
0.22,0.67,1.8262
0.84,0.16,2.74025
0.04,0.01,2.8251
0.29,0.46,2.10035
0.16,0.28,1.75395
0.61,1.0,3.0204
0.3,0.81,2.04755
0.52,0.0,3.0376
0.85,0.01,3.0888
0.3,0.8,2.06975
0.46,0.13,2.68255
0.23,0.2,2.1799
0.78,0.16,2.7084
0.87,0.45,2.3197
0.65,0.2,2.59535
0.05,0.96,1.18055
0.48,0.81,2.6506
0.54,0.09,2.8189
0.28,0.94,1.9661
0.02,0.26,1.178
0.91,0.7,3.4355
0.46,0.26,2.4902
0.1,0.11,1.9722
0.58,0.57,2.9314
0.5,0.46,2.64645
0.22,0.6,1.8553
0.34,0.02,2.9421
0.6,0.43,2.57275
0.19,0.56,1.73765
0.25,0.54,1.9634
0.43,0.01,2.99575
0.75,0.98,3.47705
0.39,0.37,2.4208
0.57,0.19,2.5913
0.46,0.93,2.5611
0.54,0.88,2.81915
0.3,0.88,2.03685
0.28,0.65,2.04215
0.56,0.45,2.7054
0.3,0.69,2.06595
0.39,0.94,2.33235
0.47,0.72,2.6264
0.55,0.66,2.88945
0.63,0.43,2.70695
0.16,0.95,1.56045
0.91,0.79,3.8708
0.99,0.27,2.53085
0.46,0.18,2.5942
0.69,0.06,2.9261
0.81,0.07,2.93065
0.14,0.14,2.04735
0.39,0.66,2.3887
0.99,0.58,2.40495
0.28,0.61,2.0213
0.58,0.05,2.92145
0.35,0.32,2.3184
0.79,0.3,2.43115
0.24,0.06,2.7899
0.96,0.53,2.3255
0.72,0.86,3.40735
0.69,0.5,2.74525
0.38,0.05,2.88175
0.34,0.3,2.33495
0.41,0.57,2.48605
0.68,0.44,2.64525
0.07,0.05,2.4461
0.39,0.72,2.38235
0.35,0.99,2.1791
0.48,0.17,2.60025
0.82,0.06,2.9548
0.19,0.45,1.784
0.74,0.91,3.439
0.53,0.04,2.944
0.79,0.87,3.6096
0.37,0.52,2.3806
0.49,0.1,2.78315
0.51,0.14,2.68445
0.85,0.37,2.3173
0.14,0.35,1.6324
0.22,0.16,2.26285
0.26,0.21,2.28385
0.01,0.42,1.07405
0.6,0.55,2.85675
0.4,0.92,2.38305
0.54,0.35,2.59565
0.7,0.67,3.26185
0.1,0.02,2.79745
0.56,0.44,2.71455
0.09,0.92,1.3246
0.42,0.76,2.4499
0.87,0.03,3.04065
0.63,0.95,3.0933
0.8,0.66,3.44675
1.0,0.0,3.1421
0.02,0.07,1.6977
1.0,0.44,2.1846
0.67,0.14,2.735
0.3,1.0,2.03865
0.35,0.1,2.70305
0.38,0.08,2.79515
0.3,0.73,2.07655
0.52,0.75,2.7766
0.82,0.62,3.26605
0.33,0.22,2.3687
0.06,0.36,1.31505
0.55,0.02,2.9956
0.33,0.75,2.18345
0.55,0.53,2.79525
0.43,0.22,2.4963
0.92,0.97,3.99485
0.04,0.63,1.1862
0.85,0.36,2.30725
0.5,0.58,2.7311
0.89,0.78,3.84305
0.8,0.86,3.6524
0.27,0.4,2.05665
0.85,0.0,3.11195
0.65,0.47,2.875
0.83,0.43,2.39205
0.13,0.56,1.5346
0.14,0.5,1.5885
0.16,0.2,1.9281
0.38,0.03,2.9264
0.73,0.18,2.6515
0.37,0.69,2.3184
0.79,0.61,3.16545
0.2,0.13,2.35785
0.07,0.88,1.2745
0.24,0.97,1.8493
0.65,0.3,2.44075
0.2,0.39,1.8323
0.67,0.88,3.2524
0.52,0.09,2.8115
0.25,0.88,1.8819
0.83,0.9,3.715
0.7,0.63,3.1986
0.21,0.62,1.7995
0.31,0.8,2.11555
0.56,0.67,2.9134
0.72,0.44,2.55585
0.23,0.96,1.81035
0.64,0.72,3.1712
0.71,0.89,3.34035
0.08,0.67,1.3164
0.3,0.83,2.0651
0.77,0.27,2.47845
0.43,0.07,2.84335
0.85,0.59,2.82455
0.96,0.37,2.3397
0.31,0.1,2.6962
0.08,0.45,1.36345
0.33,0.07,2.7855
0.89,0.51,2.3082
0.3,0.66,2.09605
0.99,0.11,2.87805
0.54,0.26,2.4988
0.17,0.53,1.67605
0.45,0.21,2.54285
0.62,0.2,2.5876
0.07,0.12,1.83695
0.85,0.93,3.77915
0.09,0.41,1.41755
0.11,0.29,1.5395
0.88,0.64,3.15875
0.12,0.63,1.45605
0.67,0.52,2.8507
0.71,0.33,2.41995
0.07,0.48,1.3088
0.09,0.89,1.3321
0.05,0.44,1.24785
0.22,0.44,1.8909
0.91,0.99,3.9533
0.34,0.33,2.2833
0.89,0.98,3.87585
1.0,0.07,2.98365
0.07,0.52,1.3001
0.77,0.11,2.82285
0.61,0.44,2.72935
0.05,0.79,1.19425
0.59,0.1,2.81465
0.43,0.32,2.47325
0.08,0.11,1.91995
0.59,0.76,3.0134
0.41,0.85,2.40735
0.19,0.33,1.8266
0.84,0.44,2.3353
0.45,0.05,2.9057
0.47,0.32,2.48375
0.29,0.01,2.9603
0.97,0.45,2.1617
0.19,0.36,1.84015
0.04,0.33,1.22515
0.46,0.19,2.5837
0.81,0.24,2.5599
0.57,0.09,2.82645
0.26,0.82,1.9456
0.33,0.74,2.1995
0.05,0.88,1.1875
0.76,0.94,3.48785
0.36,0.23,2.42655
0.74,0.46,2.5503
0.87,0.46,2.31665
0.59,0.06,2.9066
0.73,0.02,3.04185
0.67,0.91,3.2239
0.5,0.12,2.7295
0.3,0.58,2.118
0.17,0.83,1.6296
0.81,0.55,2.7929
0.94,0.15,2.7714
0.99,0.42,2.27735
0.32,0.53,2.2132
0.39,0.31,2.3959
0.23,0.3,2.00795
0.98,0.88,4.12235
0.73,0.53,2.99535
1.0,0.32,2.4112
0.02,0.03,2.2315
0.5,0.6,2.71975
0.73,0.8,3.45085
0.33,0.98,2.13505
0.9,0.42,2.24275
0.3,0.56,2.11795
0.78,0.6,3.1576
0.6,0.26,2.4949
0.25,0.75,1.9198
0.57,0.11,2.7823
0.26,0.67,1.9572
0.01,0.7,1.04
0.17,0.28,1.79025
0.37,0.36,2.38125
0.44,0.31,2.41965
0.73,0.93,3.4142
0.96,0.49,2.32755
0.75,0.28,2.44155
0.65,0.98,3.1394
0.54,0.52,2.7584
0.88,0.81,3.84035
0.18,0.97,1.6283
0.34,0.61,2.2441
0.97,0.3,2.45425
0.64,0.51,2.7502
0.26,0.55,1.98505
0.61,0.48,2.7735
0.01,0.06,1.7065
0.06,0.61,1.25465
0.57,0.39,2.61845
0.01,0.36,1.0826
0.9,0.2,2.65215
0.64,0.5,2.8366
0.59,0.91,2.97135
0.57,0.16,2.6589
0.23,0.24,2.07255
0.88,0.65,3.33255
0.97,0.05,3.0114
0.45,0.25,2.49395
0.25,0.14,2.4177
0.31,0.93,2.0861
0.7,0.23,2.54065
0.28,0.5,2.06655
0.98,0.78,3.92155
0.82,0.1,2.8647
0.82,0.86,3.6953
0.53,0.77,2.8105
0.49,0.08,2.8316
0.63,0.64,3.10035
0.85,0.61,3.2903
0.67,0.47,2.7454
0.66,0.61,3.1488
0.76,0.64,3.2552
0.49,0.57,2.7093
0.34,0.2,2.44725
0.88,0.51,2.32025
0.04,0.52,1.1759
0.9,0.98,3.90565
0.89,0.7,3.32135
0.74,0.6,3.2091
0.23,0.95,1.8168
0.95,0.71,3.6543
0.52,0.41,2.6165
0.85,0.09,2.8928
0.55,0.09,2.82125
0.32,0.5,2.2015
0.53,0.79,2.8085
0.26,0.92,1.91345
0.41,0.49,2.44695
0.45,0.91,2.5379
0.51,0.03,2.9671
0.08,0.64,1.3105
0.67,0.56,2.9044
0.21,0.81,1.7591
0.16,0.92,1.57315
0.31,0.36,2.20095
0.65,0.31,2.4267
0.18,0.04,2.78155
0.29,0.61,2.0791
0.1,0.8,1.38555
0.22,0.29,1.96765
0.41,0.96,2.38735
0.6,0.08,2.85675
0.31,0.33,2.2183
0.35,0.39,2.3043
0.03,0.38,1.1698
0.77,0.33,2.3855
0.59,0.74,3.02125
0.08,0.52,1.3501
0.2,0.38,1.84785
0.25,0.98,1.87385
0.38,0.6,2.37975
0.55,0.71,2.8785
0.83,0.83,3.74185
0.63,0.24,2.4994
0.83,0.47,2.51135
0.04,0.09,1.70055
0.55,0.69,2.86525
0.95,0.68,3.24585
0.28,0.15,2.47775
0.48,0.1,2.77165
0.82,0.51,2.6532
0.92,0.15,2.7744
0.28,1.0,1.95995
0.47,0.66,2.6569
0.15,0.29,1.70905
0.62,0.35,2.56375
0.74,0.39,2.441
0.87,0.63,3.24145
0.83,0.1,2.86015
0.52,0.36,2.52935
0.86,0.02,3.0704
0.32,0.76,2.131
0.44,0.4,2.5095
0.63,0.04,2.96985
0.04,0.26,1.2542
1.0,0.42,2.224
0.79,0.89,3.5969
0.36,0.63,2.32405
0.55,0.48,2.75355
0.04,0.72,1.1658
0.22,0.86,1.7996
0.53,0.39,2.55915
0.3,0.08,2.7405
0.5,0.2,2.58085
0.62,0.3,2.5455
0.37,0.28,2.4051
0.53,0.64,2.84535
0.64,0.27,2.4694
0.89,0.38,2.2976
0.97,0.25,2.56215
0.43,0.62,2.5277
0.3,0.79,2.0678
0.19,0.01,2.93145
0.79,0.53,2.78355
0.74,0.17,2.68625
0.41,0.04,2.9188
0.07,0.27,1.3843
0.82,0.4,2.4012
0.22,0.62,1.8223
0.96,0.64,2.86615
0.47,0.29,2.46825
0.03,0.0,2.9295
0.37,0.66,2.32885
0.29,0.25,2.2474
0.69,0.12,2.7764
0.53,0.2,2.5701
0.9,0.88,3.94615
0.07,0.26,1.39625
0.37,0.93,2.2694
0.52,0.06,2.8883
0.91,0.05,2.99625
0.96,0.29,2.47915
0.29,0.77,2.03295
0.85,0.16,2.73375
0.2,0.76,1.7618
0.56,0.82,2.90425
0.43,0.28,2.4729
0.54,0.57,2.86175
0.1,0.93,1.368
0.74,0.37,2.3705
0.92,0.05,3.0027
0.46,0.11,2.73935
0.7,0.16,2.698
0.53,0.61,2.8286
0.02,0.52,1.1023
0.67,0.36,2.43155
0.79,0.22,2.59015
0.06,0.92,1.2245
0.24,0.5,1.92385
0.23,0.04,2.8267
0.1,0.19,1.61325
0.03,0.75,1.1191
0.8,0.69,3.4912
0.62,0.48,2.8001
0.11,0.33,1.52815
0.28,0.39,2.09935
0.49,0.73,2.6894
0.99,0.34,2.37455
0.07,0.29,1.378
0.71,0.82,3.33695
0.56,0.54,2.8673
0.6,0.03,2.9844
0.29,0.35,2.1477
0.08,0.47,1.348
0.99,0.41,2.2376
0.79,0.65,3.2584
0.02,0.78,1.08655
0.63,0.83,3.12425
0.74,0.84,3.46905
0.35,0.83,2.2172
0.81,0.98,3.6414
0.51,0.68,2.7823
0.5,0.63,2.75495
1.0,0.24,2.59585
0.98,0.69,3.28765
0.07,0.55,1.29985
0.43,0.55,2.5577
0.74,0.73,3.4579
0.24,0.75,1.8808
0.05,0.46,1.2418
0.82,0.59,3.00045
0.08,0.19,1.5331
0.33,0.33,2.2502
0.26,0.76,1.9563
0.96,0.11,2.87485
0.71,0.02,3.04195
0.53,0.9,2.79685
0.69,0.45,2.54295
0.51,0.47,2.6313
0.49,0.44,2.59175
0.44,0.1,2.7561
0.73,0.84,3.4252
0.1,0.53,1.4317
0.29,0.89,2.0201
0.5,0.79,2.7093
0.14,0.86,1.5183
0.67,0.4,2.48935
0.52,0.71,2.80565
0.96,0.28,2.5048
0.36,0.9,2.25865
0.53,0.15,2.68475
0.79,0.92,3.5875
0.61,0.66,2.99805
0.97,0.74,3.8325
0.63,0.86,3.1122
0.9,0.25,2.554
0.91,0.89,3.97065
0.15,0.86,1.5473
0.51,0.88,2.71965
0.84,0.0,3.1122
0.98,0.03,3.05875
0.57,0.06,2.8971
0.55,0.06,2.8894
0.93,0.8,3.99125
0.56,0.55,2.88455
0.72,0.03,3.0127
0.44,0.12,2.7091
0.19,0.38,1.7992
0.46,0.45,2.52965
0.25,0.13,2.4917
0.13,0.98,1.4528
0.92,0.47,2.16885
0.74,0.95,3.44045
0.16,0.64,1.60385
0.32,0.27,2.27815
0.81,0.41,2.3917
0.38,0.82,2.3357
0.35,0.27,2.3332
0.79,0.23,2.57085
0.04,0.16,1.3937
0.42,0.11,2.71555
0.07,0.64,1.27065
0.92,0.74,3.81845
0.35,0.23,2.393
0.32,0.47,2.222
0.56,0.97,2.87995
0.71,0.28,2.4584
0.99,0.09,2.92965
0.74,0.5,2.8369
0.65,0.84,3.1846
0.95,0.14,2.79665
0.3,0.9,2.0552
0.53,0.66,2.8162
0.37,0.78,2.28935
0.14,0.81,1.5178
0.86,0.83,3.8183
0.99,0.22,2.62445
0.82,0.66,3.33565
0.94,0.82,4.06515
0.13,0.2,1.7927
0.25,0.64,1.9406
0.44,0.25,2.48175
0.46,0.73,2.59885
0.11,0.79,1.4223
0.22,0.33,1.9493
0.57,0.94,2.90435
0.69,0.54,2.97535
0.02,0.67,1.08015
0.36,0.91,2.2532
0.73,0.31,2.46565
0.7,1.0,3.3109
0.05,0.51,1.2407
0.81,0.97,3.6438
0.79,0.14,2.7703
0.03,0.72,1.12115
0.13,0.25,1.6647
0.72,0.6,3.1962
0.44,0.02,2.96605
0.32,0.25,2.30945
0.93,0.92,4.03015
0.85,0.54,2.58855
0.27,0.04,2.86285
0.19,0.41,1.7852
0.29,0.62,2.08705
0.61,0.22,2.5467
0.62,0.13,2.7434
0.58,0.63,2.98305
0.8,0.74,3.59055
0.59,0.13,2.74505
0.77,0.76,3.45275
0.39,0.02,2.96585
0.53,0.37,2.6187
0.64,0.71,3.1615
0.73,0.97,3.39505
0.31,0.76,2.1143
0.15,0.57,1.5911
0.51,0.65,2.7799
0.2,0.37,1.83955
0.87,0.74,3.6326
0.85,0.34,2.36045
0.49,0.35,2.5259
0.25,0.36,2.01055
0.67,0.46,2.65935
0.73,0.01,3.06065
0.44,0.15,2.6247
0.47,0.35,2.47685
0.12,0.86,1.44595
0.01,0.57,1.0581
0.07,0.11,1.86265
0.86,0.87,3.821
0.91,0.98,3.9631
0.13,0.64,1.51045
0.78,0.8,3.48905
0.05,0.68,1.1902
0.03,0.99,1.11885
0.29,0.43,2.10965
0.74,0.88,3.45735
0.12,0.15,1.9125
0.32,0.69,2.15665
0.8,0.38,2.2781
0.58,0.75,2.97545
0.66,0.6,3.09565
0.94,0.2,2.67225
0.56,0.27,2.47755
0.4,0.42,2.407
0.16,0.1,2.3684
0.48,0.65,2.67985
0.02,0.92,1.06655
0.63,1.0,3.0779
0.18,0.29,1.8227
0.13,0.87,1.4796
0.69,0.63,3.1734
0.56,0.63,2.9104
0.15,0.03,2.81635
0.99,0.39,2.3102
0.96,0.33,2.39005
0.84,0.65,3.20815
0.99,0.93,4.2016
0.29,0.22,2.2883
0.8,0.57,2.9226
0.23,0.7,1.84165
0.41,0.5,2.48015
0.98,0.29,2.48695
1.0,0.59,2.48535
0.2,0.54,1.78715
0.94,0.66,3.26635
0.43,0.06,2.85055
0.53,0.19,2.59205
0.94,0.21,2.64965
0.48,0.08,2.8313
0.28,0.21,2.31325
0.92,0.79,3.8549
0.41,0.82,2.43075
0.44,0.21,2.5283
0.93,0.25,2.55185
0.84,0.34,2.3498
0.38,0.02,2.9642
0.63,0.2,2.60495
0.71,0.2,2.61785
0.64,0.34,2.47565
0.04,0.97,1.14545
0.72,0.14,2.73425
0.05,0.84,1.19955
0.27,0.78,1.9715
0.14,0.73,1.52195
0.0,0.78,1.0032
0.15,0.84,1.576
0.24,0.54,1.9204
0.25,0.9,1.88245
0.68,0.12,2.7925
0.32,0.98,2.09705
0.48,0.03,2.95835
0.6,0.35,2.5832
0.52,0.59,2.8232
0.21,0.82,1.757
0.45,0.86,2.5375
0.82,0.87,3.69685
0.78,0.89,3.5782
0.0,0.29,1.0527
0.22,0.61,1.84055
0.13,0.89,1.47355
0.21,0.26,1.9848
0.03,0.16,1.30405
0.15,0.42,1.62515
0.59,0.09,2.8343
0.77,0.65,3.30325
0.84,1.0,3.73955
0.34,0.89,2.195
0.95,0.32,2.406
0.24,0.34,1.9924
0.37,0.94,2.28235
0.82,0.54,2.6617
0.38,0.87,2.30525
0.5,0.84,2.72575
0.02,0.61,1.0944
0.93,0.08,2.9332
0.51,0.12,2.7283
0.45,0.53,2.5765
0.45,0.48,2.5442
0.71,0.84,3.34705
0.67,0.34,2.47565
0.13,0.58,1.5311
0.87,0.18,2.6917
0.7,0.31,2.4292
0.82,0.75,3.60465
0.41,0.47,2.4772
0.29,0.4,2.11235
0.13,0.62,1.5244
0.14,1.0,1.50575
0.27,0.42,2.02725
0.43,0.63,2.51965
0.03,0.8,1.1164
0.52,0.7,2.78745
0.88,0.73,3.7748
0.05,0.65,1.19515
0.81,0.16,2.7147
0.92,0.0,3.1284
0.12,0.99,1.41365
0.91,0.22,2.61345
0.39,0.11,2.7173
0.17,0.11,2.35165
0.9,0.22,2.6228
0.81,0.95,3.6442
0.57,0.17,2.6507
0.72,0.49,2.72495
0.85,0.25,2.54255
0.27,0.97,1.9434
0.2,0.88,1.6958
0.05,0.13,1.5774
0.48,0.22,2.5307
0.5,0.64,2.75175
0.59,0.83,2.9821
0.1,0.24,1.5476
0.51,0.87,2.7258
0.11,0.07,2.45235
0.43,0.17,2.5827
0.42,0.19,2.5466
0.24,0.74,1.869
0.45,0.01,2.9944
0.44,0.24,2.46565
0.3,0.15,2.4858
0.05,0.07,1.9973
0.34,0.58,2.23695
0.16,0.36,1.69615
0.81,0.99,3.6275
0.31,0.38,2.1966
0.93,0.73,3.80465
0.49,0.43,2.5722
0.28,0.23,2.2541
0.87,0.67,3.3651
0.22,0.02,2.8958
0.41,0.75,2.4363
0.93,0.34,2.33335
0.9,0.65,3.32005
0.21,0.46,1.8406
0.21,0.64,1.7951
0.95,0.74,3.7088
0.45,0.46,2.5164
0.88,0.11,2.86265
0.72,0.35,2.4428
0.31,0.13,2.5946
0.43,0.23,2.49995
0.78,0.05,2.98035
0.13,0.27,1.6489
0.64,0.18,2.6548
0.49,0.2,2.56555
0.07,0.54,1.2996
0.56,0.42,2.58085
0.49,0.71,2.7003
0.85,0.21,2.61305
0.64,0.32,2.4795
0.42,0.27,2.4716
0.9,0.02,3.07445
0.0,0.83,0.99835
0.95,0.4,2.2985
0.55,0.68,2.89295
0.0,0.04,1.94665
0.87,0.36,2.31905
0.25,0.51,1.9686
0.63,0.02,3.01305
0.0,0.34,1.03995
0.65,0.46,2.8252
0.03,0.7,1.12915
0.76,0.0,3.09175
0.73,0.0,3.08735
0.92,0.13,2.81105
0.4,0.5,2.44825
0.01,0.62,1.0542
0.91,0.88,3.97745
0.33,0.78,2.14575
0.12,0.16,1.8196
0.7,0.46,2.6821
0.45,0.13,2.69445
0.62,0.89,3.0549
0.45,0.58,2.6134
0.43,0.05,2.8854
0.21,0.78,1.76605
0.87,0.25,2.5472
0.45,0.47,2.57475
0.22,0.85,1.796
0.76,0.42,2.4513
0.74,0.52,2.8582
0.95,0.07,2.9565
0.4,0.41,2.4186
0.32,1.0,2.106
0.85,0.52,2.51545
0.37,0.31,2.3722
0.11,0.12,2.0432
0.76,0.52,2.78255
0.45,0.06,2.8653
0.67,0.42,2.62915
0.82,0.25,2.51875
0.56,0.15,2.67855
0.07,0.41,1.32385
0.57,0.02,3.0025
0.5,0.99,2.6864
0.9,0.31,2.417
0.98,0.64,2.86925
0.21,0.74,1.78285
0.91,0.85,3.98235
0.04,0.36,1.216
0.16,0.66,1.6153
0.77,0.32,2.39085
0.53,0.67,2.84635
0.28,0.69,2.02605
0.94,0.04,3.03295
0.7,0.53,2.9868
0.16,0.52,1.6494
0.87,0.26,2.5221
0.48,0.82,2.64775
0.23,0.71,1.8386
0.89,0.36,2.34045
0.29,0.99,1.99965
0.09,0.49,1.3964
0.27,0.22,2.2404
0.13,0.13,1.9723
0.66,0.03,2.9992
1.0,0.02,3.09615
0.95,0.12,2.842
0.51,0.77,2.7564
0.83,0.42,2.25905
0.06,0.03,2.6734
0.27,0.98,1.9378
0.77,0.87,3.5259
0.94,0.87,4.0121
0.19,0.8,1.6897
0.65,0.85,3.15995
0.81,0.56,2.7246
0.34,0.77,2.1856
0.7,0.36,2.3774
0.68,0.99,3.2597
0.43,0.34,2.48625
0.35,0.22,2.40725
0.08,0.36,1.3998
0.12,0.73,1.4575
0.2,0.71,1.73405
0.66,0.11,2.8021
0.66,0.31,2.4774
0.61,0.61,2.9586
0.67,0.31,2.42205
0.03,0.01,2.79615
0.45,0.0,3.0225
0.1,0.5,1.42525
0.47,0.58,2.66665
0.21,0.98,1.74075
0.7,0.76,3.3252
0.38,0.97,2.2898
0.78,0.17,2.7032
0.15,0.81,1.56285
0.15,0.83,1.54845
0.63,0.21,2.55785
0.11,0.87,1.40275
0.79,0.48,2.5338
0.43,0.82,2.47405
0.46,0.75,2.59505
0.65,0.18,2.63235
0.65,0.83,3.18675
0.63,0.87,3.1023
0.87,0.72,3.57305
0.43,0.61,2.5216
0.32,0.44,2.209
0.63,0.98,3.08145
0.36,0.06,2.853
0.88,0.88,3.88115
0.65,0.08,2.8728
0.52,0.77,2.78215
0.58,0.84,2.973
0.11,0.08,2.2469
0.94,0.35,2.3569
0.48,0.27,2.4734
0.37,0.16,2.56525
0.47,0.65,2.6453
0.05,0.77,1.1815
0.18,0.93,1.6352
0.58,0.96,2.9265
0.76,0.39,2.3657
0.63,0.0,3.06645
0.52,0.56,2.76985
0.59,1.0,2.9636
0.34,0.9,2.18565
0.43,0.84,2.5021
0.7,0.95,3.293
0.55,0.73,2.8799
0.07,0.68,1.28455
0.54,1.0,2.77925
0.57,0.53,2.8491
0.38,0.43,2.3592
0.41,0.73,2.44405
0.83,0.26,2.51715
0.64,0.83,3.14665
0.55,0.99,2.8293
0.34,0.79,2.21215
0.26,0.1,2.63235
0.03,0.26,1.23425
0.73,0.99,3.392
0.85,0.94,3.7773
0.73,0.76,3.41125
0.27,0.99,1.9391
0.35,0.9,2.22285
0.75,0.32,2.4313
0.41,0.11,2.72295
0.44,0.05,2.89755
0.14,0.32,1.632
0.68,0.86,3.27555
0.45,0.8,2.55565
0.8,0.65,3.28385
0.89,0.09,2.89905
0.94,0.56,2.3147
0.37,0.01,2.9881
0.6,0.76,3.0675
0.96,0.62,2.75565
0.03,0.06,1.9655
0.11,0.16,1.8132
0.12,0.11,2.09285
0.78,0.57,2.90055
0.35,0.35,2.3129
0.0,0.65,1.0087
0.46,0.51,2.6243
0.86,0.6,2.88915
0.01,0.67,1.0472
0.23,0.56,1.89265
0.65,0.35,2.4193
0.61,0.58,2.95435
0.29,0.96,2.0053
0.7,0.59,3.08195
0.3,0.72,2.10805
0.9,0.96,3.931
0.0,0.5,1.01545
0.6,0.91,3.0021
0.5,0.61,2.7287
